tvg_id,epg_id_matched,source,duplicate_sources
PlutoTVDrama.us@US,PlutoTVDrama.pluto,epg-xdbezrvvbu.xml.gz,
PlutoTVFantastic.us@SD,PlutoTVFantastic.pluto,epg-xdbezrvvbu.xml.gz,
PlutoTVGameShows.us@SD,PlutoTVGameShows.pluto,epg-xdbezrvvbu.xml.gz,
PlutoTVHistory.us@US,PlutoTVHistory.pluto,epg-xdbezrvvbu.xml.gz,
PlutoTVHorror.us@US,PlutoTVHorror.pluto,epg-xdbezrvvbu.xml.gz,
PlutoTVIcons.us@SD,PlutoTVIcons.pluto,epg-xdbezrvvbu.xml.gz,
PlutoTVLives.us@US,PlutoTVLives.pluto,epg-xdbezrvvbu.xml.gz,
PlutoTVMilitary.us@SD,PlutoTVMilitary.pluto,epg-xdbezrvvbu.xml.gz,
PlutoTVNovelas.us@US,PlutoTVNovelas.pluto,epg-xdbezrvvbu.xml.gz,
PlutoTVParanormal.us@US,PlutoTVParanormal.pluto,epg-xdbezrvvbu.xml.gz,
PlutoTVReaction.us@SD,PlutoTVReaction.pluto,epg-xdbezrvvbu.xml.gz,
PlutoTVReality.us@US,PlutoTVReality.pluto,epg-xdbezrvvbu.xml.gz,
PlutoTVRomance.us@US,PlutoTVRomance.pluto,epg-xdbezrvvbu.xml.gz,
PlutoTVScience.us@US,PlutoTVScience.pluto,epg-xdbezrvvbu.xml.gz,
PlutoTVSpotlight.us@SD,PlutoTVSpotlight.us,epg-xdbezrvvbu.xml.gz,
PlutoTVStaffPicks.us@SD,PlutoTVStaffPicks.pluto,epg-xdbezrvvbu.xml.gz,
PlutoTVTerror.us@SD,PlutoTVTerror.pluto,epg-xdbezrvvbu.xml.gz,
PlutoTVThrillers.us@US,PlutoTVThrillers.pluto,epg-xdbezrvvbu.xml.gz,
PlutoTVTrendingNow.us@SD,PlutoTVTrendingNow.pluto,epg-xdbezrvvbu.xml.gz,
PlutoTVTrueCrime.us@US,PlutoTVTrueCrime.pluto,epg-xdbezrvvbu.xml.gz,
PlutoTVWesterns.us@US,PlutoTVWesterns.pluto,epg-xdbezrvvbu.xml.gz,
pocketwatch.us@SD,pocketwatch.us,epg-xdbezrvvbu.xml.gz,
PokerGo.us@US,PokerGO.us,epg-xdbezrvvbu.xml.gz,
Portlandia.us@SD,Portlandia.us,epg-xdbezrvvbu.xml.gz,
PursuitChannel.us@SD,PursuitChannel.us,epg-xdbezrvvbu.xml.gz,
QVC.us@SD,QVC.de,epg-xdbezrvvbu.xml.gz,
QVC2.us@SD,QVC2.us,epg-xdbezrvvbu.xml.gz,
QVC3.us@SD,QVC3.us,epg-xdbezrvvbu.xml.gz,
RaiWorldPremium.it@SD,RAIWorldPremium.ca,epg-xdbezrvvbu.xml.gz,
RallyTV.us@SD,RallyTV.uk,epg-xdbezrvvbu.xml.gz,
Rawhide.us@SD,Rawhide.pluto,epg-xdbezrvvbu.xml.gz,
RedBullTV.at@US,RedBullTV.de,epg-xdbezrvvbu.xml.gz,
RetroTV.us@East,RetroTV.us,epg-xdbezrvvbu.xml.gz,
ReutersTV.us@SD,ReutersTV.us,epg-xdbezrvvbu.xml.gz,
Revolt.us@SD,Revolt.us,epg-xdbezrvvbu.xml.gz,
Revry.us@SD,Revry.us,epg-xdbezrvvbu.xml.gz,
RevryNews.us@SD,RevryNews.us,epg-xdbezrvvbu.xml.gz,
RFDTV.us@SD,RFDTV.us,epg-xdbezrvvbu.xml.gz,
Ridiculousness.us@SD,Ridiculousness.pluto,epg-xdbezrvvbu.xml.gz,
RiffTrax.us@US,RiffTrax.pluto,epg-xdbezrvvbu.xml.gz,
RightNowTV.us@SD,RightNowTV.us,epg-xdbezrvvbu.xml.gz,
Roar.us@SD,Roar.us,epg-xdbezrvvbu.xml.gz,
RTRPlaneta.ru@US,RTRPlaneta.de,epg-xdbezrvvbu.xml.gz,
RVTV.us@HD,RVTV.us,epg-xdbezrvvbu.xml.gz,
RyanandFriends.us@SD,RyanAndFriends.us,epg-xdbezrvvbu.xml.gz,
SalemNewsChannel.us@SD,SalemNewsChannel.pluto,epg-xdbezrvvbu.xml.gz,
SBNTV.us@SD,SBNtv.us,epg-xdbezrvvbu.xml.gz,
ScaresbyShudder.us@SD,ScaresbyShudder.us,epg-xdbezrvvbu.xml.gz,
ScientologyNetwork.us@SD,ScientologyNetwork.us,epg-xdbezrvvbu.xml.gz,
ScrippsNews.us@SD,ScrippsNews.us,epg-xdbezrvvbu.xml.gz,
SECNetwork.us@SD,SECNetwork.us,epg-xdbezrvvbu.xml.gz,
ShopLC.us@SD,ShopLC.us,epg-xdbezrvvbu.xml.gz,
Showtime2.us@East,Showtime2.us,epg-xdbezrvvbu.xml.gz,
ShowtimeExtreme.us@East,ShowtimeExtreme.us,epg-xdbezrvvbu.xml.gz,
ShowtimeFamilyZone.us@East,ShowtimeFamilyzone.us,epg-xdbezrvvbu.xml.gz,
ShowtimeNext.us@East,ShowtimeNext.us,epg-xdbezrvvbu.xml.gz,
SitcomLegends.us@SD,SitcomLegends.pluto,epg-xdbezrvvbu.xml.gz,
SketchyAF.us@SD,SketchyAF.pluto,epg-xdbezrvvbu.xml.gz,
SmithsonianChannel.us@East,SmithsonianChannel.ca,epg-xdbezrvvbu.xml.gz,
SmithsonianChannelSelects.us@SD,SmithsonianChannelSelects.pluto,epg-xdbezrvvbu.xml.gz,
SNLVault.us@SD,SNLVault.peacocktv,epg-xdbezrvvbu.xml.gz,
SPEEDVISION.us@SD,SPEEDVISION.us,epg-xdbezrvvbu.xml.gz,
SpikeOutdoors.us@SD,SpikeOutdoors.pluto,epg-xdbezrvvbu.xml.gz,
SpikePlutoTV.us@SD,SpikePlutoTV.pluto,epg-xdbezrvvbu.xml.gz,
SportsGrid.us@SD,SportsGrid.us,epg-xdbezrvvbu.xml.gz,
SportsmanChannel.us@SD,SportsmanChannel.ca,epg-xdbezrvvbu.xml.gz,
Stadium.us@SD,Stadium.us,epg-xdbezrvvbu.xml.gz,
StarTrek.us@US,StarTrek.paramount+,epg-xdbezrvvbu.xml.gz,
StartTV.us@SD,StartTV.us,epg-xdbezrvvbu.xml.gz,
Starz.us@West,Starz.us,epg-xdbezrvvbu.xml.gz,
StarzCinema.us@East,StarzCinema.us,epg-xdbezrvvbu.xml.gz,
StarzComedy.us@East,StarzComedy.us,epg-xdbezrvvbu.xml.gz,
StarzEdge.us@East,StarzEdge.us,epg-xdbezrvvbu.xml.gz,
StarzEncore.us@East,StarzEncore.us,epg-xdbezrvvbu.xml.gz,
StoriesbyAMC.us@SD,StoriesbyAMC.us,epg-xdbezrvvbu.xml.gz,
SundanceTV.us@East,SundanceTV.us,epg-xdbezrvvbu.xml.gz,
SupernaturalDrama.us@SD,SupernaturalDrama.pluto,epg-xdbezrvvbu.xml.gz,
Survivor.us@SD,Survivor.paramount+,epg-xdbezrvvbu.xml.gz,
SYFY.us@West,Syfy.fr,epg-xdbezrvvbu.xml.gz,
Tastemade.us@US,Tastemade.us,epg-xdbezrvvbu.xml.gz,
TastemadeTravel.us@SD,TastemadeTravel.us,epg-xdbezrvvbu.xml.gz,
TBN.us@East,TBN.uk,epg-xdbezrvvbu.xml.gz,
TED.us@SD,TED.us,epg-xdbezrvvbu.xml.gz,
TeenMom.us@SD,TeenMom.pluto,epg-xdbezrvvbu.xml.gz,
TeenNick.us@East,TeenNick.us,epg-xdbezrvvbu.xml.gz,
Telemundo.us@West,Telemundo.pr,epg-xdbezrvvbu.xml.gz,
TelemundoAlDia.us@HD,TelemundoAlDia.peacocktv,epg-xdbezrvvbu.xml.gz,
TennisChannel.us@SD,TennisChannel.us,epg-xdbezrvvbu.xml.gz,
TGJunior.us@SD,TGJunior.us,epg-xdbezrvvbu.xml.gz,
TheAddamsFamily.us@SD,TheAddamsFamily.pluto,epg-xdbezrvvbu.xml.gz,
TheAmazingRace.us@SD,TheAmazingRace.pluto,epg-xdbezrvvbu.xml.gz,
TheAndyGriffithShow.us@SD,TheAndyGriffithShow.pluto,epg-xdbezrvvbu.xml.gz,
TheArchive.us@SD,TheArchive.us,epg-xdbezrvvbu.xml.gz,
TheBobRossChannel.us@SD,TheBobRossChannel.us,epg-xdbezrvvbu.xml.gz,
TheChallenge.us@SD,TheChallenge.paramount+,epg-xdbezrvvbu.xml.gz,
TheCountryNetwork.us@SD,TheCountryNetwork.us,epg-xdbezrvvbu.xml.gz,
TheCowboyChannel.us@SD,TheCowboyChannel.us,epg-xdbezrvvbu.xml.gz,
TheDesignNetwork.us@SD,TheDesignNetwork.us,epg-xdbezrvvbu.xml.gz,
TheFilmDetective.us@SD,TheFilmDetective.us,epg-xdbezrvvbu.xml.gz,
TheGrahamNortonShow.uk@SD,TheGrahamNortonShow.ca,epg-xdbezrvvbu.xml.gz,
TheJamieOliverChannel.us@SD,TheJamieOliverChannel.pluto,epg-xdbezrvvbu.xml.gz,
TheJudgeJudyChannel.us@SD,TheJudgeJudyChannel.pluto,epg-xdbezrvvbu.xml.gz,
TheLoveBoat.us@SD,TheLoveBoat.pluto,epg-xdbezrvvbu.xml.gz,
TheNest.us@SD,TheNest.us,epg-xdbezrvvbu.xml.gz,
TheNewDetectives.us@US,TheNewDetectives.pluto,epg-xdbezrvvbu.xml.gz,
ThePetCollective.us@US,ThePetCollective.us,epg-xdbezrvvbu.xml.gz,
ThePriceIsRight.us@HD,ThePriceIsRight.pluto,epg-xdbezrvvbu.xml.gz,
TheRifleman.us@SD,TheRifleman.pluto,epg-xdbezrvvbu.xml.gz,
TheWalkingDeadUniverse.us@SD,TheWalkingDeadUniverse.us,epg-xdbezrvvbu.xml.gz,
TheWildWildWest.us@SD,TheWildWildWest.pluto,epg-xdbezrvvbu.xml.gz,
TheWordNetwork.us@SD,TheWordNetwork.us,epg-xdbezrvvbu.xml.gz,
ThisOldHouse.us@SD,ThisOldHouse.us,epg-xdbezrvvbu.xml.gz,
TinyHouseNation.us@SD,TinyHouseNation.us,epg-xdbezrvvbu.xml.gz,
TMZ.us@SD,TMZ.us,epg-xdbezrvvbu.xml.gz,
TODAYAllDay.us@SD,TODAYAllDay.peacocktv,epg-xdbezrvvbu.xml.gz,
ToonamiAftermath.us@East,ToonamiAftermath.us,epg-xdbezrvvbu.xml.gz,
ToonGoggles.us@SD,ToonGoggles.us,epg-xdbezrvvbu.xml.gz,
TotallyTurtles.us@US,TOTALLYTURTLES.pluto,epg-xdbezrvvbu.xml.gz,
ToughJobs.us@SD,ToughJobs.pluto,epg-xdbezrvvbu.xml.gz,
TransformersTV.us@SD,TransformersTV.pluto,epg-xdbezrvvbu.xml.gz,
TribecaChannel.us@SD,TribecaChannel.us,epg-xdbezrvvbu.xml.gz,
TrueCrimeNetwork.us@SD,TrueCrimeNetwork.us,epg-xdbezrvvbu.xml.gz,
TrueCrimeNow.us@SD,TrueCrimeNow.us,epg-xdbezrvvbu.xml.gz,
TUDN.us@SD,TUDN.us,epg-xdbezrvvbu.xml.gz,
TVLand.us@East,TVLand.us,epg-xdbezrvvbu.xml.gz,
TVLandDrama.us@SD,TVLandDrama.pluto,epg-xdbezrvvbu.xml.gz,
TVLandSitcoms.us@SD,TVLandSitcoms.us,epg-xdbezrvvbu.xml.gz,
TVOne.us@SD,TVOne.uk,epg-xdbezrvvbu.xml.gz,
TVQuisqueya.us@SD,TVQuisqueya.us,epg-xdbezrvvbu.xml.gz,
Unidentified.us@SD,Unidentified.us,epg-xdbezrvvbu.xml.gz,
UniMas.us@West,UniMas.us,epg-xdbezrvvbu.xml.gz,
UniversalCrime.us@East,UniversalCrime.pluto,epg-xdbezrvvbu.xml.gz,
Univision.us@West,Univision.ca,epg-xdbezrvvbu.xml.gz,
UnivisionTlnovelas.us@SD,UnivisionTLnovelas.us,epg-xdbezrvvbu.xml.gz,
UnsolvedMysteries.us@US,UnsolvedMysteries.us,epg-xdbezrvvbu.xml.gz,
USANetwork.us@West,USANetwork.ca,epg-xdbezrvvbu.xml.gz,
Vevo2K.us@SD,Vevo2K.pluto,epg-xdbezrvvbu.xml.gz,
VevoCountry.us@SD,VevoCountry.pluto,epg-xdbezrvvbu.xml.gz,
VevoPop.us@SD,VevoPop.pluto,epg-xdbezrvvbu.xml.gz,
VH1.us@East,VH1.us,epg-xdbezrvvbu.xml.gz,
VH1QueensofReality.us@SD,VH1QueensofReality.pluto,epg-xdbezrvvbu.xml.gz,
VICETV.us@SD,VICETV.fr,epg-xdbezrvvbu.xml.gz,
VSiN.us@SD,VSiN.sxm,epg-xdbezrvvbu.xml.gz,
WaypointTV.us@SD,WaypointTV.us,epg-xdbezrvvbu.xml.gz,
WeatherNation.us@SD,WeatherNation.pluto,epg-xdbezrvvbu.xml.gz,
WeatherSpy.us@SD,WeatherSpy.us,epg-xdbezrvvbu.xml.gz,
WesternTV.us@SD,WesternTV.pluto,epg-xdbezrvvbu.xml.gz,
WeTV.us@East,WeTV.in,epg-xdbezrvvbu.xml.gz,
Willow.us@SD,WILLOW.ca,epg-xdbezrvvbu.xml.gz,
WillowSports.us@SD,WillowSports.ca,epg-xdbezrvvbu.xml.gz,
WipeoutXtra.us@SD,WipeoutXtra.us,epg-xdbezrvvbu.xml.gz,
WorldFishingNetwork.us@SD,WorldFishingNetwork.us,epg-xdbezrvvbu.xml.gz,
WorldPokerTour.us@US,WorldPokerTour.us,epg-xdbezrvvbu.xml.gz,
XITE90sThrowback.us@SD,XITE90sThrowback.us,epg-xdbezrvvbu.xml.gz,
XITEClassicCountry.nl@SD,XiteClassicCountry.us,epg-xdbezrvvbu.xml.gz,
XITEJustChill.nl@US,XITEJustChill.us,epg-xdbezrvvbu.xml.gz,
XITENuevoLatino.us@SD,XITENuevoLatino.us,epg-xdbezrvvbu.xml.gz,
XITEReggaeVibes.nl@HD,XITEReggaeVibes.us,epg-xdbezrvvbu.xml.gz,
XITERockxMetal.nl@US,XITERockxMetal.us,epg-xdbezrvvbu.xml.gz,
XITESiempreLatino.us@SD,XITESiempreLatino.us,epg-xdbezrvvbu.xml.gz,
YahooFinance.us@SD,YahooFinance.us,epg-xdbezrvvbu.xml.gz,
YesNetwork.us@SD,YesNetwork.us,epg-xdbezrvvbu.xml.gz,
